Amtlicher Gemeindeschlüssel,Bezeichnung,Verwaltungsform,Produktgruppe,Produktgruppentext,Konto,Kontotext,Euro
51130000,Essen,1,272,Büchereien,7599,Sonstige Finanzauszahlungen,201
51130000,Essen,1,272,Büchereien,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,622144
51130000,Essen,1,272,Büchereien,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,22637
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,51999
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6142,Zuweisungen und Zuschüsse für laufende Zwecke von Gemeinden/GV,2000
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6147,Zuweisungen und Zuschüsse für laufende Zwecke von privaten Unternehmen,292976
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6148,Zuweisungen und Zuschüsse für laufende Zwecke von übrigen Bereichen,99398
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6311,Verwaltungsgebühren,18647
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6321,Benutzungsgebühren und ähnliche Entgelte,290
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6411,Mieten und Pachten,69727
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6421,Einzahlungen aus Verkauf,22380
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6461,Sonstige privatrechtliche Leistungsentgelte,24725
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",240
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6488,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von übrigen Bereichen",33652
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,33012
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6811,Investitionszuwendungen vom Land,1845258
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6812,Investitionszuwendungen von Gemeinden/GV,50000
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6814,Investitionszuwendungen vom sonstigen öffentlichen Bereich,435
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,6818,Investitionszuwendungen von übrigen Bereichen,440000
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7011,Dienstbezüge Beamte,436106
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7012,Dienstbezüge Tariflich Beschäftigte,918635
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7019,Dienstbezüge Sonstige Beschäftigte,60145
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,59071
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,176
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,181747
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7039,Beiträge zur gesetzlichen Sozialversicherung Sonstige Beschäftigte,5292
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",27510
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7111,Versorgungsbezüge Beamte,195091
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7112,Versorgungsbezüge Tariflich Beschäftigte,177
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",39414
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7211,Unterhaltung der Grundstücke und baulichen Anlagen,125211
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,434086
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7255,Unterhaltung des sonstigen beweglichen Vermögens,16752
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7281,Auszahlungen für sonstige Sachleistungen,197
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7291,Auszahlungen für sonstige Dienstleistungen,313258
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7312,Zuweisungen und Zuschüsse für laufende Zwecke an Gemeinden/GV,9153
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7315,"Zuweisungen und Zuschüsse für laufende Zwecke an verbundene Unternehmen, Beteiligungen und Sondervermögen",1354130
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7318,Zuweisungen und Zuschüsse für laufende Zwecke an übrige Bereiche,1919309
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7391,Sonstige Transferauszahlungen,19750
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7411,Sonstige Personal- und Versorgungsauszahlungen,11367
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,737
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7421,Auszahlungen für ehrenamtliche und sonstige Tätigkeit,40728
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7422,Mieten und Pachten,308407
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7429,Sonstige Auszahlungen für die Inanspruchnahme von Rechten und Diensten,2412
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7431,Geschäftsauszahlungen,166289
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7441,"Steuern, Versicherungen, Schadensfälle",31109
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,67470
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,82306
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7851,Auszahlungen für Hochbaumaßnahmen,2074527
51130000,Essen,1,281,Heimat- und sonstige Kunstpflege,7852,Auszahlungen für Tiefbaumaßnahmen,38862
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,6140,Zuweisungen und Zuschüsse für laufende Zwecke vom Bund,3547
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,24360
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,6144,Zuweisungen und Zuschüsse für laufende Zwecke vom sonstigen öffentlichen Bereich,20010
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,6211,Ersatz von sozialen Leistungen außerhalb von Einrichtungen,1287411
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,6221,Ersatz von sozialen Leistungen in Einrichtungen,1550605
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,6291,Andere sonstige Transfereinzahlungen,155535
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,6481,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Land",4248221
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,6482,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von Gemeinden/GV",14955666
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,33055
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,6691,Sonstige Finanzeinzahlungen,9966
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7011,Dienstbezüge Beamte,4324538
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7012,Dienstbezüge Tariflich Beschäftigte,1398776
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,98662
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,2799
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,285903
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",269183
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7111,Versorgungsbezüge Beamte,1925468
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7112,Versorgungsbezüge Tariflich Beschäftigte,1741
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",389516
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,15313
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7255,Unterhaltung des sonstigen beweglichen Vermögens,424
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7291,Auszahlungen für sonstige Dienstleistungen,276041
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7318,Zuweisungen und Zuschüsse für laufende Zwecke an übrige Bereiche,2748574
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7331,Soziale Leistungen außerhalb von Einrichtungen nach SGB XII (Konto 7331 aus PG 311),65152443
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7332,Soziale Leistungen in Einrichtungen nach SGB XII (Konto 7332 aus PG 311),74282113
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7391,Sonstige Transferauszahlungen,15989
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7411,Sonstige Personal- und Versorgungsauszahlungen,32621
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,1116
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7422,Mieten und Pachten,16846
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7431,Geschäftsauszahlungen,238721
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7441,"Steuern, Versicherungen, Schadensfälle",19164
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,7500
51130000,Essen,1,311,Grundversorgung und Leistungen nach SGB XII,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,2458
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,6211,Ersatz von sozialen Leistungen außerhalb von Einrichtungen,289102
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,6221,Ersatz von sozialen Leistungen in Einrichtungen,444155
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,6481,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Land",7912
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,6483,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von Zweckverbänden und dgl.",22507444
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,6491,Leistungsbeteiligung bei Leistungen für Unterkunft und Heizung an Arbeitssuchende aus Leistungen nach § 22 SGB II,46800793
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,6492,Leistungsbeteiligung beim Arbeitslosengeld II aus Leistungen nach § 19 SGB II (nur Optionskommunen),-8
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,6691,Sonstige Finanzeinzahlungen,568492
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7011,Dienstbezüge Beamte,9786801
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7012,Dienstbezüge Tariflich Beschäftigte,4426397
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,311463
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,6268
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,897082
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",613061
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7111,Versorgungsbezüge Beamte,4384797
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7112,Versorgungsbezüge Tariflich Beschäftigte,3964
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",886495
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7411,Sonstige Personal- und Versorgungsauszahlungen,51904
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,222770
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7431,Geschäftsauszahlungen,4469
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7441,"Steuern, Versicherungen, Schadensfälle",20
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7461,Leistungsbeteiligung bei Leistungen für Unterkunft und Heizung an Arbeitssuchende,194047671
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7462,Leistungsbeteiligung bei Leistungen zur Eingliederung von Arbeitssuchenden,796270
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7463,Leistungsbeteiligung bei einmaligen Leistungen an Arbeitssuchende,8788138
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,1001
51130000,Essen,1,312,Grundsicherungsleistungen nach SGB II,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,365
51130000,Essen,1,313,Leistungen für Asylbewerber,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,938651
51130000,Essen,1,313,Leistungen für Asylbewerber,6211,Ersatz von sozialen Leistungen außerhalb von Einrichtungen,495894
51130000,Essen,1,313,Leistungen für Asylbewerber,6481,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Land",31354
51130000,Essen,1,313,Leistungen für Asylbewerber,6484,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom sonstigen öffentlichen Bereich",3166
51130000,Essen,1,313,Leistungen für Asylbewerber,6561,Bußgelder,362
51130000,Essen,1,313,Leistungen für Asylbewerber,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,8649
51130000,Essen,1,313,Leistungen für Asylbewerber,7011,Dienstbezüge Beamte,313931
51130000,Essen,1,313,Leistungen für Asylbewerber,7012,Dienstbezüge Tariflich Beschäftigte,81078
51130000,Essen,1,313,Leistungen für Asylbewerber,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,5714
51130000,Essen,1,313,Leistungen für Asylbewerber,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,146
51130000,Essen,1,313,Leistungen für Asylbewerber,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,16976
51130000,Essen,1,313,Leistungen für Asylbewerber,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",19578
51130000,Essen,1,313,Leistungen für Asylbewerber,7111,Versorgungsbezüge Beamte,140262
51130000,Essen,1,313,Leistungen für Asylbewerber,7112,Versorgungsbezüge Tariflich Beschäftigte,127
51130000,Essen,1,313,Leistungen für Asylbewerber,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",28344
51130000,Essen,1,313,Leistungen für Asylbewerber,7255,Unterhaltung des sonstigen beweglichen Vermögens,42
51130000,Essen,1,313,Leistungen für Asylbewerber,7281,Auszahlungen für sonstige Sachleistungen,4260
51130000,Essen,1,313,Leistungen für Asylbewerber,7291,Auszahlungen für sonstige Dienstleistungen,90784
51130000,Essen,1,313,Leistungen für Asylbewerber,7339,Sonstige soziale Leistungen,13756390
51130000,Essen,1,313,Leistungen für Asylbewerber,7411,Sonstige Personal- und Versorgungsauszahlungen,2056
51130000,Essen,1,313,Leistungen für Asylbewerber,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,45
51130000,Essen,1,313,Leistungen für Asylbewerber,7431,Geschäftsauszahlungen,32084
51130000,Essen,1,313,Leistungen für Asylbewerber,7441,"Steuern, Versicherungen, Schadensfälle",1550
51130000,Essen,1,313,Leistungen für Asylbewerber,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,3967
51130000,Essen,1,313,Leistungen für Asylbewerber,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,8903
51130000,Essen,1,315,Soziale Einrichtungen,6291,Andere sonstige Transfereinzahlungen,20
51130000,Essen,1,315,Soziale Einrichtungen,6321,Benutzungsgebühren und ähnliche Entgelte,123096
51130000,Essen,1,315,Soziale Einrichtungen,6411,Mieten und Pachten,77698
51130000,Essen,1,315,Soziale Einrichtungen,6421,Einzahlungen aus Verkauf,149907
51130000,Essen,1,315,Soziale Einrichtungen,6481,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Land",29400
51130000,Essen,1,315,Soziale Einrichtungen,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",103
51130000,Essen,1,315,Soziale Einrichtungen,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,27702
51130000,Essen,1,315,Soziale Einrichtungen,7011,Dienstbezüge Beamte,189836
51130000,Essen,1,315,Soziale Einrichtungen,7012,Dienstbezüge Tariflich Beschäftigte,1521297
51130000,Essen,1,315,Soziale Einrichtungen,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,108016
51130000,Essen,1,315,Soziale Einrichtungen,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,820
51130000,Essen,1,315,Soziale Einrichtungen,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,320058
51130000,Essen,1,315,Soziale Einrichtungen,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",12292
51130000,Essen,1,315,Soziale Einrichtungen,7111,Versorgungsbezüge Beamte,84388
51130000,Essen,1,315,Soziale Einrichtungen,7112,Versorgungsbezüge Tariflich Beschäftigte,77
51130000,Essen,1,315,Soziale Einrichtungen,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",17038
51130000,Essen,1,315,Soziale Einrichtungen,7211,Unterhaltung der Grundstücke und baulichen Anlagen,349803
51130000,Essen,1,315,Soziale Einrichtungen,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,593752
51130000,Essen,1,315,Soziale Einrichtungen,7251,Haltung von Fahrzeugen,123516
51130000,Essen,1,315,Soziale Einrichtungen,7255,Unterhaltung des sonstigen beweglichen Vermögens,3082
51130000,Essen,1,315,Soziale Einrichtungen,7291,Auszahlungen für sonstige Dienstleistungen,3310
51130000,Essen,1,315,Soziale Einrichtungen,7315,"Zuweisungen und Zuschüsse für laufende Zwecke an verbundene Unternehmen, Beteiligungen und Sondervermögen",995000
51130000,Essen,1,315,Soziale Einrichtungen,7318,Zuweisungen und Zuschüsse für laufende Zwecke an übrige Bereiche,18152
